db,category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO_BP,,,GO:0050767,regulation of neurogenesis,46/1059,378/18860,0.121693121693122,2.1672637158945,5.59146374104854,6.58275275874137e-07,2.07273385916065e-05,1.53363666870877e-05,SPINT1/PTPRS/NTRK2/BMP7/PLXNB3/IGDCC4/SERPINE2/WNT2/OBSL1/BCL11A/BHLHE41/HES2/CXCL12/PTN/IL6/CRABP2/CCL11/TIAM2/ID4/PRTG/EGR2/NEFL/SOX11/LHX2/IL34/HEYL/EFNB3/SMARCD3/HAP1/MAP6/DLL1/PTPRZ1/ULK2/ISLR2/SEMA5A/DBN1/KIT/PLXNA3/NTRK3/NEGR1/SEMA6D/SOX8/NFATC4/BDNF/TGFB1/GLI3,46
GO_BP,,,GO:0060840,artery development,22/1059,119/18860,0.184873949579832,3.29246712849446,6.11878689205262,6.87726562845246e-07,2.15184883657553e-05,1.59217463771587e-05,COMP/HAND2/STRA6/LOXL1/NGFR/PCDHA10/COL3A1/PRICKLE1/TBX1/TGFB2/APLNR/EGR2/FKBP10/LOX/PRRX1/MYOCD/FOXC1/ADAMTS6/FOXF1/EDN1/GJA5/GLI3,22
GO_BP,,,GO:0072175,epithelial tube formation,24/1059,139/18860,0.172661870503597,3.07497911019626,5.98882630746704,8.00042475186986e-07,2.48763207128454e-05,1.84062403666374e-05,FGFR2/SPINT1/WNT4/GREM1/SFRP2/BMP7/SPINT2/GRHL2/SOX9/CTHRC1/RET/VANGL2/PTK7/SFRP1/OVOL2/OSR1/ST14/PRICKLE1/BMP5/TGFB2/LHX2/TWIST1/SOX8/TGFB1,24
GO_BP,,,GO:0050807,regulation of synapse organization,41/1059,322/18860,0.127329192546584,2.26763793336031,5.59598876489743,8.20371305258293e-07,2.53281563498598e-05,1.87405581074763e-05,GRID1/VLDLR/THBS2/PTPRS/NTRK2/GPC4/CTTNBP2/FLRT2/VANGL2/LRRC15/EPHB3/GPM6A/TPBG/LRRN1/MDGA1/CRTAC1/PTPN13/CLSTN2/RTN4RL1/PRICKLE1/SRPX2/NEFL/CRMP1/AMIGO2/SNCA/MARK1/FGF7/TANC2/SLITRK4/FGFR1/DBN1/NLGN1/NTRK3/ZDHHC15/NEGR1/LRFN4/EPHB1/LRRN3/IGSF11/NFATC4/BDNF,41
GO_BP,,,GO:0022404,molting cycle process,20/1059,102/18860,0.196078431372549,3.49201059082745,6.15519496970736,8.29847132668773e-07,2.53281563498598e-05,1.87405581074763e-05,FGFR2/PKP3/KRT17/APCDD1/SOX9/VANGL2/NGFR/TFAP2C/GLI2/EDA/GAL/CDH3/TGFB2/IGFBP5/LHX2/FGF7/SNAI1/FOXE1/MSX2/PDGFA,20
GO_BP,,,GO:0022405,hair cycle process,20/1059,102/18860,0.196078431372549,3.49201059082745,6.15519496970736,8.29847132668773e-07,2.53281563498598e-05,1.87405581074763e-05,FGFR2/PKP3/KRT17/APCDD1/SOX9/VANGL2/NGFR/TFAP2C/GLI2/EDA/GAL/CDH3/TGFB2/IGFBP5/LHX2/FGF7/SNAI1/FOXE1/MSX2/PDGFA,20
GO_BP,,,GO:0051896,regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,40/1059,311/18860,0.128617363344051,2.29057929430483,5.59744386983977,8.5962822704898e-07,2.60771367656627e-05,1.92947362643792e-05,SFRP5/CCL21/DCN/PDGFRA/PKHD1/NTRK2/F2RL1/MST1R/ADRA2A/RET/SERPINE2/HGF/TPBG/PTPN13/PHLDA3/DDR1/SELP/C1QTNF1/LTK/TGFB2/TEK/THBS1/IGF1R/PRKD1/LOX/IGFBP5/FBXL2/IL33/TWIST1/ANGPT1/NTF3/KLF4/SEMA5A/FGFR1/KIT/NTRK3/PDGFA/TSPYL5/PDGFD/TGFB1,40
GO_BP,,,GO:0060828,regulation of canonical Wnt signaling pathway,37/1059,278/18860,0.133093525179856,2.37029639744295,5.61404379533147,9.57446294183162e-07,2.88684564458256e-05,2.13600618230208e-05,CTNND2/FGFR2/WNK2/SFRP5/BICC1/GREM1/SFRP2/LGR6/SHISA3/SFRP4/NKD2/SOX9/CTHRC1/RSPO3/COL1A1/PTK7/SFRP1/TPBG/DKK2/EDA/PRICKLE1/NPHP4/CDH3/FZD7/DACT1/DKK3/PTPRU/SULF2/DACT3/EGR1/GLI1/SEMA5A/FRZB/GPRC5B/IGFBP6/TGFB1/GLI3,37
GO_BP,,,GO:0007435,salivary gland morphogenesis,11/1059,33/18860,0.333333333333333,5.93641800440667,6.92250768391684,1.02412501680067e-06,3.0509113524451e-05,2.25740005279038e-05,FGFR2/BMP7/LAMA1/SEMA3C/HGF/EDA/TGFB2/FGF7/FGFR1/PDGFA/TGFB1,11
GO_BP,,,GO:0060325,face morphogenesis,11/1059,33/18860,0.333333333333333,5.93641800440667,6.92250768391684,1.02412501680067e-06,3.0509113524451e-05,2.25740005279038e-05,PDGFRA/STRA6/COL1A1/MMP2/PRICKLE1/CRISPLD2/TBX1/TGFB2/CRISPLD1/CLDN5/TGFB1,11
GO_BP,,,GO:0060669,embryonic placenta morphogenesis,10/1059,27/18860,0.37037037037037,6.5960200048963,7.09719107037173,1.04768074646884e-06,3.10250697243005e-05,2.29557617193079e-05,FGFR2/SPINT1/WNT7B/BMP7/SPINT2/GRHL2/RSPO3/ST14/CDKN1C/BMP5,10
GO_BP,,,GO:0060324,face development,14/1059,54/18860,0.259259259259259,4.61721400342741,6.49244049227871,1.11602439327526e-06,3.28533808079551e-05,2.43085475134449e-05,PDGFRA/GRHL2/ALDH1A3/STRA6/COL1A1/MMP2/ALDH1A2/PRICKLE1/CRISPLD2/TBX1/TGFB2/CRISPLD1/CLDN5/TGFB1,14
GO_BP,,,GO:0010463,mesenchymal cell proliferation,13/1059,47/18860,0.276595744680851,4.92596387599703,6.57281351595271,1.20653174949049e-06,3.530879678656e-05,2.61253345385031e-05,FGFR2/HAND2/BMP7/SOX9/WNT2/OSR1/TBX1/PRRX1/FGF7/FGFR1/DCHS2/FOXF1/PDGFA,13
GO_BP,,,GO:0035148,tube formation,25/1059,153/18860,0.163398692810458,2.91000882568955,5.78580945056473,1.37168812373827e-06,3.9907300676011e-05,2.95278139040488e-05,FGFR2/SPINT1/WNT4/GREM1/SFRP2/BMP7/SPINT2/GRHL2/SOX9/CTHRC1/RET/VANGL2/PTK7/SFRP1/OVOL2/OSR1/ST14/EDA/PRICKLE1/BMP5/TGFB2/LHX2/TWIST1/SOX8/TGFB1,25
GO_BP,,,GO:0009954,proximal/distal pattern formation,11/1059,34/18860,0.323529411764706,5.7618174748653,6.77826097636666,1.43737049361046e-06,4.13382898584787e-05,3.05866172198043e-05,GREM1/CYP26B1/OSR1/GLI2/ALDH1A2/PBX1/HOXB9/DLL1/GLI1/EN1/GLI3,11
GO_BP,,,GO:0050803,regulation of synapse structure or activity,41/1059,329/18860,0.124620060790274,2.2193903177569,5.44222350180456,1.43749229055614e-06,4.13382898584787e-05,3.05866172198043e-05,GRID1/VLDLR/THBS2/PTPRS/NTRK2/GPC4/CTTNBP2/FLRT2/VANGL2/LRRC15/EPHB3/GPM6A/TPBG/LRRN1/MDGA1/CRTAC1/PTPN13/CLSTN2/RTN4RL1/PRICKLE1/SRPX2/NEFL/CRMP1/AMIGO2/SNCA/MARK1/FGF7/TANC2/SLITRK4/FGFR1/DBN1/NLGN1/NTRK3/ZDHHC15/NEGR1/LRFN4/EPHB1/LRRN3/IGSF11/NFATC4/BDNF,41
GO_BP,,,GO:1904018,positive regulation of vasculature development,29/1059,195/18860,0.148717948717949,2.64855572504298,5.64406557167991,1.50528843126758e-06,4.3039137618139e-05,3.18450916161083e-05,ITGB8/GREM1/PTGIS/SFRP2/ANXA3/GDF2/ADAM12/HSPB6/CCBE1/EMILIN1/CXCL12/CCL11/SMOC2/CYP1B1/BMPER/F3/TEK/APLNR/THBS1/PRKD1/FGF1/TNN/TWIST1/AQP1/DLL1/KLF4/SEMA5A/ECM1/TGFB1,29
GO_BP,,,GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction,43/1059,354/18860,0.121468926553672,2.16327096770752,5.38903931137829,1.59194058958208e-06,4.49163102766586e-05,3.32340305818514e-05,SFRP5/CCL21/DCN/PDGFRA/PKHD1/NTRK2/F2RL1/MST1R/ADRA2A/RET/SERPINE2/HGF/TPBG/PTPN13/PHLDA3/DDR1/SELP/C1QTNF1/LTK/TGFB2/TEK/THBS1/IGF1R/PRKD1/LOX/IGFBP5/FBXL2/IL33/TWIST1/ANGPT1/NTF3/COL6A3/KLF4/SEMA5A/FGFR1/KIT/NTRK3/COL6A2/PDGFA/EDN1/TSPYL5/PDGFD/TGFB1,43
GO_BP,,,GO:0030178,negative regulation of Wnt signaling pathway,28/1059,185/18860,0.151351351351351,2.69545466146033,5.65232141717044,1.59310899801344e-06,4.49163102766586e-05,3.32340305818514e-05,SFRP5/BICC1/GREM1/APCDD1/SFRP2/SHISA3/SFRP4/NKD2/SOX9/CTHRC1/SFRP1/TPBG/MDFI/DKK2/NXN/PRICKLE1/NPHP4/SHISA2/DACT1/DKK3/PTPRU/DACT3/EGR1/GLI1/FRZB/IGFBP6/NFATC4/GLI3,28
GO_BP,,,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,31/1059,217/18860,0.142857142857143,2.54417914474572,5.58026418415105,1.59802752140072e-06,4.49163102766586e-05,3.32340305818514e-05,CCL21/DCN/PDGFRA/NTRK2/F2RL1/MST1R/ADRA2A/RET/HGF/TPBG/DDR1/SELP/C1QTNF1/LTK/TGFB2/TEK/THBS1/IGF1R/PRKD1/IGFBP5/IL33/ANGPT1/NTF3/SEMA5A/FGFR1/KIT/NTRK3/PDGFA/TSPYL5/PDGFD/TGFB1,31
GO_BP,,,GO:0003208,cardiac ventricle morphogenesis,16/1059,72/18860,0.222222222222222,3.95761200293778,6.13270794170692,1.82947461346999e-06,5.11327876517596e-05,3.78336648332618e-05,FGFR2/COL11A1/HAND2/SFRP2/GRHL2/SEMA3C/RYR2/TGFB2/FOXC1/HEYL/SMARCD3/MYL3/NPY5R/FOXF1/ZFPM2/TGFB1,16
GO_BP,,,GO:0060538,skeletal muscle organ development,29/1059,197/18860,0.147208121827411,2.6216668344334,5.58070582326697,1.85960770854476e-06,5.1684627653688e-05,3.82419768114144e-05,CNTFR/DNER/ANKRD1/MSC/CYP26B1/ELN/STRA6/DES/KLF5/MYOM2/FOS/TBX1/GPC1/EGR2/SOX11/SRPK3/MYOCD/TWIST1/EGR1/HEYL/TCF21/DLL1/MYL3/BARX2/NEGR1/EPHB1/NR4A1/SOX8/TGFB1,29
GO_BP,,,GO:0002063,chondrocyte development,11/1059,35/18860,0.314285714285714,5.59719411844058,6.63963923120121,1.99021198708719e-06,5.50072479764376e-05,4.07004170692626e-05,COMP/COL11A1/SFRP2/PTHLH/SULF1/SOX9/GALNT3/BMPR1B/SULF2/MSX2/ECM1,11
GO_BP,,,GO:0060713,labyrinthine layer morphogenesis,9/1059,23/18860,0.391304347826087,6.96883852691218,6.9860709108998,2.14232012131726e-06,5.88842132793003e-05,4.35690227638642e-05,FGFR2/SPINT1/WNT7B/BMP7/SPINT2/GRHL2/RSPO3/ST14/BMP5,9
GO_BP,,,GO:0006814,sodium ion transport,34/1059,255/18860,0.133333333333333,2.37456720176267,5.39021812856226,2.50836098568914e-06,6.85664610099091e-05,5.07330154248404e-05,FXYD2/PRSS8/WNK2/SLC34A2/TESC/SLC5A1/SLC9A3/GRIN2A/CNTN1/NALCN/SLC4A11/SERPINE2/SLC24A3/ANK3/OSR1/SLC6A20/KCNK3/SCN7A/KLHL3/STK39/ATP6V1B1/SHROOM2/HCN4/SLC6A3/ATP1B2/SLC12A2/SLC9A2/SLC6A17/CNGB1/SLC28A3/SCN3B/KCNQ1/EDN1/TGFB1,34
GO_BP,,,GO:0001508,action potential,27/1059,179/18860,0.150837988826816,2.68631205786,5.5290371868754,2.60059458343183e-06,7.03149894161594e-05,5.202676921202e-05,KCNH2/SLC4A3/NTRK2/KCNF1/RYR2/KCNG1/ANK3/KCNN2/KCNK2/KCNK3/SCN7A/KCNJ11/KCNS3/CACNA1D/KCNE4/KCND2/KCNS1/HCN4/KCNA5/CACNA1C/NTRK3/GNA14/TRPA1/KCNMB4/SCN3B/KCNQ1/GJA5,27
GO_BP,,,GO:1903034,regulation of response to wounding,27/1059,179/18860,0.150837988826816,2.68631205786,5.5290371868754,2.60059458343183e-06,7.03149894161594e-05,5.202676921202e-05,DUOX2/CLDN4/WNT4/PDGFRA/PTPRS/F2RL1/FAP/ADRA2A/SERPINE2/C1QTNF1/EMILIN1/PTN/RTN4RL1/SMOC2/F3/THBS1/WFDC1/IL33/ANGPT1/SLC12A2/MMRN1/KLF4/PLAT/AJAP1/NTRK3/PDGFA/EDN1,27
GO_BP,,,GO:0001656,metanephros development,18/1059,92/18860,0.195652173913043,3.48441926345609,5.82632779045438,3.00627237791357e-06,8.08443517844326e-05,5.98175505295236e-05,FRAS1/WNT4/PDGFRA/GREM1/WNT7B/BMP7/SOX9/RET/KIF26B/OSR1/GDF6/EGR1/AQP1/TCF21/FBN1/PDGFA/SOX8/GLI3,18
GO_BP,,,GO:1901342,regulation of vasculature development,44/1059,375/18860,0.117333333333333,2.08961913755115,5.1983526598215,3.05098210146329e-06,8.1605569649354e-05,6.03807832983425e-05,DCN/WNT4/ITGB8/GREM1/THBS2/PTGIS/SFRP2/SULF1/CREB3L1/ANXA3/GDF2/COL4A3/ADAM12/SFRP1/HSPB6/CCBE1/EMILIN1/CXCL12/IL6/SEMA6A/FBLN5/CCL11/SMOC2/CYP1B1/BMPER/F3/TGFB2/TEK/APLNR/THBS1/PRKD1/FGF1/TNN/FOXC1/TWIST1/AQP1/DLL1/SLC12A2/KLF4/SEMA5A/ID1/ECM1/CLDN5/TGFB1,44
GO_BP,,,GO:0072012,glomerulus vasculature development,10/1059,30/18860,0.333333333333333,5.93641800440667,6.59982629461668,3.19699919066708e-06,8.50538554736296e-05,6.29322047270633e-05,PDGFRA/BMP7/OSR1/TEK/EGR1/AQP1/TCF21/ANGPT1/EDN1/PDGFD,10
GO_BP,,,GO:0043266,regulation of potassium ion transport,18/1059,93/18860,0.193548387096774,3.44695238965549,5.76971919179411,3.53465281341239e-06,9.35366901421629e-05,6.92087395772851e-05,KCNH2/KCNF1/KCNIP3/ADORA1/ADRA2A/DPP10/KCNG1/ANK3/KCNN2/RGS4/GAL/KCNS3/CACNA1D/STK39/KCNS1/ATP1B2/LRRC55/KCNQ1,18
GO_BP,,,GO:1900746,regulation of vascular endothelial growth factor signaling pathway,11/1059,37/18860,0.297297297297297,5.29464308501136,6.37776668911724,3.67676227201242e-06,9.67824989590572e-05,7.16103462279446e-05,DCN/GREM1/CCBE1/EMILIN1/ADAMTS3/SEMA6A/SMOC2/ANGPT1/DLL1/PTP4A3/TNXB,11
GO_BP,,,GO:0042060,wound healing,50/1059,453/18860,0.11037527593819,1.96570132596247,5.07440974922038,3.89333869436924e-06,0.000100918364604978,7.46705148952355e-05,DUOX2/CLDN4/COMP/WNT4/PDGFRA/ANXA8/PDPN/SVEP1/EREG/ITPR3/F2RL1/FAP/ITGB6/ADRA2A/ANGPTL1/SERPINE2/VANGL2/PTK7/FBLN1/F2RL2/TIMP1/COL5A1/COL3A1/DDR1/SELP/C1QTNF1/EMILIN1/IL6/TFPI2/SMOC2/F2RL3/F3/TGFB2/FZD7/THBS1/WFDC1/FKBP10/PLA2G4A/FGF1/AQP1/ANGPT1/SLC12A2/MMRN1/PLAT/AJAP1/ARHGEF19/MSX2/PDGFA/EDN1/TGFB1,50
GO_BP,,,GO:0033627,cell adhesion mediated by integrin,16/1059,76/18860,0.210526315789474,3.74931663436211,5.85763931321562,3.89473889530768e-06,0.000100918364604978,7.46705148952355e-05,CCL21/ITGB8/TESC/ITGBL1/COL16A1/SFRP2/ITGB6/RET/NPNT/EMILIN1/ITGA11/CYP1B1/TGFB2/FBN1/ITGB4/MMRN1,16
GO_BP,,,GO:1903053,regulation of extracellular matrix organization,16/1059,76/18860,0.210526315789474,3.74931663436211,5.85763931321562,3.89473889530768e-06,0.000100918364604978,7.46705148952355e-05,LAMA2/PDPN/LAMA1/SOX9/FAP/AEBP1/HAS2/DDR1/EMILIN1/IL6/TGFB2/ANTXR1/PRDM5/ZNF469/TNXB/TGFB1,16
GO_BP,,,GO:0018108,peptidyl-tyrosine phosphorylation,21/1059,122/18860,0.172131147540984,3.06552733014443,5.58257226982218,4.04545474347219e-06,0.000104280504397793,7.71581960072116e-05,FGFR2/EFEMP1/PDGFRA/SFRP2/PTK6/EPHA3/SFRP1/GPRC5A/DDR1/IL6/LTK/IGF1R/ANGPT1/FGF7/CTF1/FGFR1/FES/PKDCC/KIT/GPRC5B/IL11,21
GO_BP,,,GO:0035924,cellular response to vascular endothelial growth factor stimulus,17/1059,85/18860,0.2,3.561850802644,5.77375609732576,4.11230584668711e-06,0.000105457327769425,7.80289394783767e-05,DCN/PDGFRA/GREM1/CCBE1/EMILIN1/ADAMTS3/GAS1/SEMA6A/SMOC2/PRKD1/FOXC1/ANGPT1/DLL1/PTP4A3/EGR3/TNXB/NR4A1,17
GO_BP,,,GO:0003401,axis elongation,10/1059,31/18860,0.32258064516129,5.74492064942581,6.44883527026131,4.48267362019173e-06,0.000114365647489507,8.46202950057246e-05,FGFR2/SFRP2/SOX9/VANGL2/PTK7/SFRP1/TFAP2C/TNC/FGF1/TGFB1,10
GO_BP,,,GO:0044703,multi-organism reproductive process,30/1059,217/18860,0.138248847926267,2.46210884975392,5.28368335718951,4.62142371008453e-06,0.000116781202684255,8.64075886351423e-05,CLDN4/WNT4/COL16A1/PTGIS/PTHLH/ADRA2A/FOSB/SERPINE2/FBLN1/PGR/TIMP1/DDR1/MMP2/LDOC1/PTN/FOS/PAPPA/PTGS2/ITGA3/IGFBP5/PCSK5/OXTR/CLIC5/ITGB4/TEAD4/STC2/FBN2/EDN1/TPPP3/TGFB1,30
GO_BP,,,GO:0018212,peptidyl-tyrosine modification,21/1059,123/18860,0.170731707317073,3.04060434372049,5.53791702400244,4.62430089021072e-06,0.000116781202684255,8.64075886351423e-05,FGFR2/EFEMP1/PDGFRA/SFRP2/PTK6/EPHA3/SFRP1/GPRC5A/DDR1/IL6/LTK/IGF1R/ANGPT1/FGF7/CTF1/FGFR1/FES/PKDCC/KIT/GPRC5B/IL11,21
GO_BP,,,GO:0048593,camera-type eye morphogenesis,23/1059,143/18860,0.160839160839161,2.86442547065777,5.45858448091893,4.72097914031372e-06,0.00011862056173263,8.77685489297027e-05,PROM1/NTRK2/SAMD11/SDK1/BMP7/SDK2/SOX9/ALDH1A3/STRA6/DIO3/WNT2/COL8A2/COL8A1/SHROOM2/SOX11/FOXF2/TWIST1/AQP1/DLL1/FAT3/EPHB1/SOX8/GLI3,23
GO_BP,,,GO:1905330,regulation of morphogenesis of an epithelium,15/1059,69/18860,0.217391304347826,3.87157695939566,5.82847810481711,5.11240075456856e-06,0.000127810018864214,9.45679208607577e-05,WNT4/GREM1/BMP7/TACSTD2/SULF1/SOX9/HGF/WNT2/SFRP1/FGF1/FGF7/FGFR1/PDGFA/SOX8/TGFB1,15
GO_BP,,,GO:0033002,muscle cell proliferation,33/1059,252/18860,0.130952380952381,2.33216421601691,5.19270075238853,5.19876468614248e-06,0.000129319271567794,9.56846321444224e-05,FGFR2/OGN/EREG/ELN/HGF/WNT2/KCNK2/MMP2/PDE1A/IL6/FOS/APOD/TGFB2/NDRG4/THBS1/IGFBP5/NR4A3/CNN1/MYOCD/FOXC1/ANGPT1/GLI1/KLF4/FGFR1/FES/PTGIR/NPY5R/GSTP1/ZFPM2/EPHB1/EDN1/PDGFD/TGFB1,33
GO_BP,,,GO:0060346,bone trabecula formation,6/1059,10/18860,0.6,10.685552407932,7.47229188934304,5.33878368049143e-06,0.000131371198764565,9.72028737539662e-05,GREM1/COL1A1/SFRP1/MMP2/MSX2/FBN2,6
GO_BP,,,GO:0060425,lung morphogenesis,14/1059,61/18860,0.229508196721311,4.08736977352591,5.89075962770216,5.3570638079141e-06,0.000131371198764565,9.72028737539662e-05,FGFR2/WNT7B/LAMA1/GRHL2/SOX9/HHIP/VANGL2/WNT2/TNC/SOX11/TCF21/FGF7/FOXF1/ID1,14
GO_BP,,,GO:0046777,protein autophosphorylation,22/1059,134/18860,0.164179104477612,2.92390737530478,5.45128840539381,5.36047303501641e-06,0.000131371198764565,9.72028737539662e-05,FGFR2/WNK2/PDGFRA/NTRK2/PTK6/EPHB3/DDR1/TNIK/LTK/STK39/MAPK15/IGF1R/MYO3A/PRKD1/ULK2/FGFR1/FES/KIT/BMX/PRKX/EPHB1/PDGFA,22
GO_BP,,,GO:0007565,female pregnancy,28/1059,197/18860,0.142131979695431,2.53126452979777,5.26960081870966,5.56337486991718e-06,0.000135029016643757,9.99093300615114e-05,CLDN4/WNT4/COL16A1/PTGIS/PTHLH/ADRA2A/FOSB/FBLN1/PGR/TIMP1/DDR1/MMP2/LDOC1/PTN/FOS/PAPPA/PTGS2/ITGA3/IGFBP5/PCSK5/OXTR/CLIC5/ITGB4/TEAD4/STC2/FBN2/TPPP3/TGFB1,28
GO_BP,,,GO:0003170,heart valve development,16/1059,78/18860,0.205128205128205,3.65318031040411,5.72701418943783,5.56400973104928e-06,0.000135029016643757,9.99093300615114e-05,GATA5/ELN/SOX9/STRA6/CDH11/PCDHA10/OLFM1/EMILIN1/TGFB2/APLNR/SLIT3/TWIST1/HEYL/SNAI1/GJA5/TGFB1,16
GO_BP,,,GO:0001736,establishment of planar polarity,10/1059,32/18860,0.3125,5.56539187913126,6.30428831399952,6.19337624058242e-06,0.000147426061229175,0.000109082028271552,PKHD1/SFRP2/CTHRC1/BRSK2/VANGL2/PTK7/SFRP1/DLG3/FOXF2/BRSK1,10
GO_BP,,,GO:0007164,establishment of tissue polarity,10/1059,32/18860,0.3125,5.56539187913126,6.30428831399952,6.19337624058242e-06,0.000147426061229175,0.000109082028271552,PKHD1/SFRP2/CTHRC1/BRSK2/VANGL2/PTK7/SFRP1/DLG3/FOXF2/BRSK1,10
GO_BP,,,GO:0061437,renal system vasculature development,10/1059,32/18860,0.3125,5.56539187913126,6.30428831399952,6.19337624058242e-06,0.000147426061229175,0.000109082028271552,PDGFRA/BMP7/OSR1/TEK/EGR1/AQP1/TCF21/ANGPT1/EDN1/PDGFD,10
GO_BP,,,GO:0061440,kidney vasculature development,10/1059,32/18860,0.3125,5.56539187913126,6.30428831399952,6.19337624058242e-06,0.000147426061229175,0.000109082028271552,PDGFRA/BMP7/OSR1/TEK/EGR1/AQP1/TCF21/ANGPT1/EDN1/PDGFD,10
GO_BP,,,GO:1902547,regulation of cellular response to vascular endothelial growth factor stimulus,11/1059,39/18860,0.282051282051282,5.02312292680565,6.13422030258418,6.49837523830618e-06,0.000153949603859873,0.000113908863199783,DCN/GREM1/CCBE1/EMILIN1/ADAMTS3/SEMA6A/SMOC2/ANGPT1/DLL1/PTP4A3/TNXB,11
GO_BP,,,GO:0045669,positive regulation of osteoblast differentiation,16/1059,79/18860,0.20253164556962,3.60693752166481,5.66330462230829,6.61767264257812e-06,0.00015603280282856,0.000115450243108484,WNT4/WNT7B/SFRP2/BMP7/CTHRC1/HGF/TMEM119/LTF/NPNT/IL6/BMPR1B/SOX11/PRKD1/MSX2/FBN2/GLI3,16
GO_BP,,,GO:0060343,trabecula formation,9/1059,26/18860,0.346153846153846,6.16474177380693,6.42760402071905,7.0286820161792e-06,0.000164941948257035,0.000122042209585793,GREM1/COL1A1/SFRP1/OVOL2/MMP2/TEK/FHL2/MSX2/FBN2,9
GO_BP,,,GO:1903522,regulation of blood circulation,35/1059,279/18860,0.125448028673835,2.23413580811004,5.06542189931978,7.1757869934474e-06,0.000166965578014101,0.000123539513634554,CACNA1H/KCNH2/SLC4A3/SVEP1/JPH1/ADORA1/RYR2/ADRA2A/DES/KCNN2/RGS4/MMP2/HSPB7/CACNA1D/PLN/KCNE4/BDKRB2/TGFB2/KCND2/HCN4/ITGA9/OXTR/ATP1B2/MYL3/HRH2/KCNA5/JPH2/CACNA1C/TRPA1/KCNMB4/SCN3B/KCNQ1/EDN1/GJA5/JPH3,35
GO_BP,,,GO:0002685,regulation of leukocyte migration,31/1059,233/18860,0.133047210300429,2.36947156399065,5.13032209776688,7.18203692362164e-06,0.000166965578014101,0.000123539513634554,CCL21/CHST4/GREM1/F2RL1/ADORA1/TRPV4/SELP/TNFAIP6/EMILIN1/CXCL12/PTN/IL6/STK39/MMP28/APOD/BMP5/BDKRB1/THBS1/LGALS3/CCL2/FUT4/IL33/IL34/JAM2/NBL1/SPNS2/ECM1/BST1/EDN1/PDGFD/TGFB1,31
GO_BP,,,GO:0001667,ameboidal-type cell migration,33/1059,256/18860,0.12890625,2.29572415014164,5.09113344769134,7.29832985197211e-06,0.000168879958202611,0.000124955982826666,RAB25/HAND2/BMP7/TACSTD2/SEMA3C/SOX9/RET/HAS2/TPBG/OVOL2/TIMP1/MMP2/HAS1/SEMA6A/TBX1/TGFB2/THBS1/ITGA3/AMOTL1/GDF6/TWIST1/AQP1/FGF7/ITGB4/SNAI1/SEMA5A/KIT/FBN2/PTPRR/SEMA6D/SOX8/EDN1/TGFB1,33
GO_BP,,,GO:0042303,molting cycle,21/1059,127/18860,0.165354330708661,2.94483727777654,5.36372587794219,7.76811195730662e-06,0.000178093811002767,0.000131773405358725,FGFR2/PKP3/KRT17/APCDD1/FA2H/SOX9/VANGL2/NGFR/TFAP2C/GLI2/EDA/GAL/CDH3/TGFB2/IGFBP5/LHX2/FGF7/SNAI1/FOXE1/MSX2/PDGFA,21
GO_BP,,,GO:0042633,hair cycle,21/1059,127/18860,0.165354330708661,2.94483727777654,5.36372587794219,7.76811195730662e-06,0.000178093811002767,0.000131773405358725,FGFR2/PKP3/KRT17/APCDD1/FA2H/SOX9/VANGL2/NGFR/TFAP2C/GLI2/EDA/GAL/CDH3/TGFB2/IGFBP5/LHX2/FGF7/SNAI1/FOXE1/MSX2/PDGFA,21
GO_BP,,,GO:0072028,nephron morphogenesis,16/1059,80/18860,0.2,3.561850802644,5.60062047007722,7.84605833261325e-06,0.000179055689012619,0.00013248510859077,WNT4/GREM1/BMP7/TACSTD2/SOX9/KIF26B/OSR1/NPNT/PBX1/KLHL3/FGF1/TCF21/SOX8/TMEM59L/TGFB1/GLI3,16
GO_BP,,,GO:0003179,heart valve morphogenesis,14/1059,63/18860,0.222222222222222,3.95761200293778,5.73524948132966,8.00923961858462e-06,0.000181945055262367,0.000134622979794234,GATA5/ELN/SOX9/STRA6/CDH11/OLFM1/EMILIN1/TGFB2/SLIT3/TWIST1/HEYL/SNAI1/GJA5/TGFB1,14
GO_BP,,,GO:0048286,lung alveolus development,13/1059,55/18860,0.236363636363636,4.20946003948837,5.81382237245993,8.1863522661184e-06,0.000185123193290632,0.000136974516146488,FGFR2/ITGB6/STRA6/PGR/IGFBP5/MYOCD/TCF21/FBN1/PKDCC/FOXF1/ABCA12/PDGFA/TGFB1,13
GO_BP,,,GO:0060323,head morphogenesis,11/1059,40/18860,0.275,4.89754485363551,6.0186129903374,8.5111342945507e-06,0.000190733752772026,0.000141125825642692,PDGFRA/STRA6/COL1A1/MMP2/PRICKLE1/CRISPLD2/TBX1/TGFB2/CRISPLD1/CLDN5/TGFB1,11
GO_BP,,,GO:0072210,metanephric nephron development,11/1059,40/18860,0.275,4.89754485363551,6.0186129903374,8.5111342945507e-06,0.000190733752772026,0.000141125825642692,WNT4/PDGFRA/GREM1/SOX9/RET/KIF26B/OSR1/EGR1/AQP1/TCF21/SOX8,11
